id,created_at,text,likes,in reply to,retweeted,Subjectivity,Polarity,Analysis
1230138418987925504,2020-02-19 14:33:48,lace trimmed collars detail dresses and shirts in the womens collection by alessandromichele ,621,,False,0.0,0.0,Neutral
1230138169615581189,2020-02-19 14:32:49,i decided to unveil what lies behind the curtains alessandromichele on the womens collection mfw ,265,,False,0.7,-0.4,Negative
1230137899351494661,2020-02-19 14:31:44,new styles of the bag feature long top handles in the fashion show guccitheritual ,315,,False,0.4515151515151515,0.19545454545454544,Positive
1230137739477164033,2020-02-19 14:31:06,a tiered lace gown from the fashion show by alessandromichele guccitheritual ,207,,False,0.0,0.0,Neutral
1230137164312326144,2020-02-19 14:28:49,façonnier de rêves is embroidered on the uniforms of the gucci creative team for the  ,141,,False,1.0,0.5,Positive
1230136849508728839,2020-02-19 14:27:34,the design office dressed models inside a glass walled cylinder for the womens fashion show mfw ,135,,False,0.0,0.0,Neutral
1230136519521906689,2020-02-19 14:26:15,the womens collection by alessandromichele is about to be revealed guests will enter the guccihub t ,247,,False,0.0,0.0,Neutral
1230125101846351873,2020-02-19 13:40:53,watch the womens fashion show live from the gucci hub in milan ,1020,,False,0.5,0.13636363636363635,Positive
1230109459739004928,2020-02-19 12:38:44,handwritten in italian by alessandromichele un rito che non ammette repliche which translates to an unrepeatab ,279,,False,0.0,0.0,Neutral
1230084826641895426,2020-02-19 11:00:51,to the britawards wore a georgette gown with pointed collar crystal and sequin embroidery ,178,,False,0.0,0.0,Neutral
1230074507697819648,2020-02-19 10:19:50,performing falling at the britawards wore a custom gucci ivory lace shirt with lace high waist tr ,10624,,False,0.5399999999999999,0.16,Positive
1230070251867561985,2020-02-19 10:02:56, wore a wool jacket and matching pants shirt with embroidery detail collar and felted woo ,8583,,False,0.0,0.0,Neutral
1229863726087647234,2020-02-18 20:22:16,a tribute to the fashion circuit guccitheritual watch the womens fashion show by alessandromichele ,424,,False,0.0,0.0,Neutral
1229727528396431360,2020-02-18 11:21:04,inside a dollhouse guccitheritual the womens fashion show by alessandromichele will be held at the ,466,,False,0.0,0.0,Neutral
1229433816898396160,2020-02-17 15:53:58,mysterious scenes featuring porcelain dolls in the leadup to the womens fashion show by ,368,,False,1.0,0.0,Neutral
1229423338080100360,2020-02-17 15:12:20, wore a tracksuit with gg profile detail in chicago where gucci opened the new guccipin temporar ,193,,False,0.45454545454545453,0.13636363636363635,Positive
1229149063888670725,2020-02-16 21:02:27,inside the nightclub themed space of the chicago guccipin  with marcobizzarri president and ceo of gucci ,258,,False,0.0,0.0,Neutral
1229142022872797184,2020-02-16 20:34:29,looking inside the guccipin temporary store in chicago which features the ggpsychedelic collection by ,685,,False,0.0,0.0,Neutral
1229114064514822144,2020-02-16 18:43:23,around the mirror ball at the opening of the guccipin  temporary store in chicago with guests polog ,225,,False,0.0,0.0,Neutral
1229113890560233473,2020-02-16 18:42:41,celebrating the guccipin  store in chicago featuring the ggpsychedelic colllection with guests spikelee ,261,,False,0.0,0.0,Neutral
1228650338426769408,2020-02-15 12:00:42,nightloving creatures the cast of the imaginary ggpsychedelic club are captured in vintagestyle photos wearing ,238,,False,0.0,0.0,Neutral
1228589861965303809,2020-02-15 08:00:23,the pictures from the ggpsychedelic campaign take their cue from the spirit of the colorful lineup designed by ,194,,False,0.4,0.3,Positive
1228469137636241409,2020-02-15 00:00:40,inside the ggpsychedelic club slides slipons and gucciace sneakers feature the gg and stars print designed by ,228,,False,0.0,0.0,Neutral
1228439000580546561,2020-02-14 22:00:55,a retro lively atmosphere defines the ggpsychedelic campaign to present alessandromichele latest collection a h ,186,,False,0.4666666666666666,0.21212121212121213,Positive
1228393799061245968,2020-02-14 19:01:18,on the dancefloor of the ggpsychedelic campaign the multicolored collection designed by alessandromichele unfold ,208,,False,0.0,0.0,Neutral
1228345504368615424,2020-02-14 15:49:24,imagined as gifts for valentinesday the guccidionysus bag features an exclusive hearts and stars print that alte ,571,,False,0.0,0.0,Neutral
1228333555299815424,2020-02-14 15:01:55,channeling the spirit of an imaginary nightclub in the  imagery from the ggpsychedelic campaign unveil the spe ,226,,False,0.0,0.0,Neutral
1228273951798939654,2020-02-14 11:05:04,referencing the ultimate visual medium of the club scenes instantphotostyle compositions highlight the ,252,,False,0.5,0.0,Neutral
1228061519688105984,2020-02-13 21:00:57,giant mirrored walls and flashing lights shine a spotlight on the ggpsychedelic bucket bag from the new special co ,193,,False,0.6753246753246754,0.1645021645021645,Positive
1228001312979156992,2020-02-13 17:01:42,playing with visual distortion and wide color spectrums the ggpsychedelic campaign showcases the collections key ,210,,False,0.4666666666666666,-0.03333333333333333,Negative
1227968395964026880,2020-02-13 14:50:54,reflecting the lights from mirror balls in an imaginary nightclub inspired by the club scene in new york in the  ,244,,False,0.45454545454545453,0.13636363636363635,Positive
1227899302082727936,2020-02-13 10:16:21,hypnotizing and surreal multiple shots are combined in the ggpsychedelic campaign photographed by ,348,,False,0.5,0.125,Positive
1227653886133047303,2020-02-12 18:01:09,hypnotizing and surreal multiple shots are combined in the ggpsychedelic campaign photographed by ,297,,False,0.5,0.125,Positive
1227633295912992768,2020-02-12 16:39:20,marcobizzarri president and ceo of gucci is captured in an intimate image by artist jrmemories from the party ,178,,False,0.6,0.2,Positive
1227626284722860035,2020-02-12 16:11:29,dakotajohnson wearing a dress by alessandromichele in an image by artist jrmemories from the party ,917,,False,0.0,0.0,Neutral
1227604015757889536,2020-02-12 14:42:59, wore a silk dress with plunging neckline metal horsebit chain detail and front slit with gold ,233,,False,0.0,0.0,Neutral
1227502758393069570,2020-02-12 08:00:38,a guest at the vfoscars party pinault wore a allover sequin dress with crystalembro ,252,,False,0.0,0.0,Neutral
1227366906182631425,2020-02-11 23:00:48,to the vfoscars party jakegyllenhaal wore a gucci onebutton heritage tuxedo evening shirt and leather laceup ,374,,False,0.0,0.0,Neutral
1227336760709001219,2020-02-11 21:01:01,at the vfoscars party wore a guccidiy madetoorder doublebreasted peak lapel signoria tuxedo wit ,161,,False,0.0,0.0,Neutral
1227306589180321794,2020-02-11 19:01:07, attended the vfoscars party in a guccidiy madetoorder velvet onebutton satin shawl lapel evening ,215,,False,0.0,0.0,Neutral
1227254961387405312,2020-02-11 15:35:58,moments before the oscars saoirseronan was captured wearing a selection of guccihighjewelry pieces in white gol ,762,,False,0.0,0.0,Neutral
1227196035782651904,2020-02-11 11:41:49,on the red carpet of awards wore a threepiece suit evening shirt grosgrain ,1575,,False,0.0,0.0,Neutral
1227152059704709127,2020-02-11 08:47:05,pictured at awards stellabanderas in a gucci patent leather and silk deep vneck gown with leat ,388,,False,0.4,0.0,Neutral
1226980760160231427,2020-02-10 21:26:24,attending the annual awards quentintarantinonominee for best director for ,214,,False,0.3,1.0,Positive
1226929418376970244,2020-02-10 18:02:23,presenter at awards pinault wore a custom gucci silk georgette one shoulder gown with ,758,,False,0.0,0.0,Neutral
1226905983458381824,2020-02-10 16:29:15,to the awards wore a velvet doublebreasted peak lapel signoria tuxedo with ,183,,False,0.0,0.0,Neutral
1226837982973505537,2020-02-10 11:59:03,winner of best original song for  love me again from at awards ,1658,,False,0.5499999999999999,0.625,Positive
1226807472209514497,2020-02-10 09:57:49,performing at awards and attending the vfoscars party wore a custom crystal embell ,516,,False,0.0,0.0,Neutral
1226801413151432704,2020-02-10 09:33:44,at awards  spikelee wore a custom gucci purple lapel heritage suit and  patches on the lapel ,243,,False,0.0,0.0,Neutral
1226799378138107905,2020-02-10 09:25:39,on the red carpet at awards saoirseronan nominated for a best actress award for  in ,320,,False,0.15,0.5,Positive
1226798146036142081,2020-02-10 09:20:45,at a party for new restaurant gucciosteria da massimo bottura in beverly hills guests wore gucci tessathompson ,187,,False,0.45454545454545453,0.13636363636363635,Positive
1226797728560295936,2020-02-10 09:19:05,celebrating the new gucciosteria da massimo bottura restaurant in beverly hills guests included michelinstarred ,160,,False,0.45454545454545453,0.13636363636363635,Positive
1226636437065523202,2020-02-09 22:38:11,at  every night achillelauro paid homage to characters who inspired him through different ,548,,False,0.6,0.0,Neutral
1226632732572340225,2020-02-09 22:23:27,for his third performance at  achillelauro interpreted marchesa luisa casati stampaa hei ,375,,False,0.0,0.0,Neutral
1226400383909711872,2020-02-09 07:00:11,on a tram in italy for accidentalinfluencer a group of boys wear the same dark cotton sneaker t ,515,,False,0.2625,-0.075,Negative
1226294730247503878,2020-02-09 00:00:21,accidentalinfluencer is a portfolio of images imagining similar looking people sharing a passion for the same shoe ,274,,False,0.2625,0.0,Neutral
1226234416462278656,2020-02-08 20:00:41,captured in everyday situations seemingly identical people wear the sneakersa new design by ,208,,False,0.5272727272727272,-0.03181818181818183,Negative
1226174089905176581,2020-02-08 16:00:58,a retrostyle label and the house web stripe define the  a new lowtop sneaker designed by ,519,,False,0.45454545454545453,0.13636363636363635,Positive
1226113657622421504,2020-02-08 12:00:50,seen in images from accidentallnfluencer a group of lookalikes is captured wearing similar looks and the same pai ,451,,False,0.2625,0.0,Neutral
1226053136944713728,2020-02-08 08:00:21,combining different house codes including the house web stripe and a textured gg motif on the sole the ,294,,False,0.425,0.0,Neutral
1226007782379474945,2020-02-08 05:00:08,accidentalinfluencer presents the sneaker as the musthave of the season the new design by ,315,,False,0.45454545454545453,0.13636363636363635,Positive
1225932416382095361,2020-02-08 00:00:39,improbable coincidences turn into hypnotic imagery for accidentalinfluencer the new series to present the ,424,,False,0.22727272727272727,0.06818181818181818,Positive
1225872226764939264,2020-02-07 20:01:29,wearing similar outfitsand the sneakergroups of lookalikes are pictured in spontaneous moments f ,321,,False,0.65,0.3,Positive
1225823217815891973,2020-02-07 16:46:44,captured backstage at music festival in sanremo italy achillelauro wore a guccibeauty ,374,,False,0.0,0.0,Neutral
1225811925675757569,2020-02-07 16:01:52,inspired by the sneaker accidentalinfluencer presents imagery featuring seemingly identical peop ,339,,False,0.0,0.0,Neutral
1225732806153768960,2020-02-07 10:47:28,spontaneous moments reveal alessandromicheles new sneaker design  the imagery from ,298,,False,0.6772727272727272,0.36818181818181817,Positive
1225710184686923777,2020-02-07 09:17:35,accidentalinfluencer presenting the new sneaker designed by alessandromichele captured by arti ,514,,False,0.45454545454545453,0.13636363636363635,Positive
1225607737490526208,2020-02-07 02:30:29,at music festival paid tribute to davidbowies alter ego ziggy stardust for his perform ,1576,,False,0.0,0.0,Neutral
1225479962326597632,2020-02-06 18:02:45,adwoaaboah wore halter dress with patent leather straps cut out details and side slit with platform s ,222,,False,0.0,0.0,Neutral
1225424982681018369,2020-02-06 14:24:17,to to discuss  wore a printed silk crêpe shirt wide leg flared pants w ,259,,False,0.4,-0.1,Negative
